	profile_A
n,x,luma
6.650000E2,1.511265E1,1.316682E1
6.660000E2,1.510198E1,1.377372E1
6.670000E2,1.509130E1,1.474721E1
6.680000E2,1.508062E1,1.529469E1
6.690000E2,1.506995E1,1.381774E1
6.700000E2,1.505927E1,1.185247E1
6.710000E2,1.504859E1,1.202438E1
6.720000E2,1.503792E1,1.359075E1
6.730000E2,1.502724E1,1.469305E1
6.740000E2,1.501657E1,1.537615E1
6.750000E2,1.500589E1,1.501078E1
6.760000E2,1.499521E1,1.270717E1
6.770000E2,1.498454E1,1.503095E1
6.780000E2,1.497386E1,1.722357E1
6.790000E2,1.496318E1,1.695611E1
6.800000E2,1.495251E1,1.585929E1
6.810000E2,1.494183E1,1.635859E1
6.820000E2,1.493115E1,1.546921E1
6.830000E2,1.492048E1,1.525254E1
6.840000E2,1.490980E1,1.487475E1
6.850000E2,1.489912E1,1.565081E1
6.860000E2,1.488845E1,1.557575E1
6.870000E2,1.487777E1,1.533185E1
6.880000E2,1.486709E1,1.308275E1
6.890000E2,1.485642E1,1.669337E1
6.900000E2,1.484574E1,1.615241E1
6.910000E2,1.483506E1,1.479568E1
6.920000E2,1.482439E1,1.579484E1
6.930000E2,1.481371E1,1.706485E1
6.940000E2,1.480303E1,1.703032E1
6.950000E2,1.479236E1,1.682028E1
6.960000E2,1.478168E1,1.251327E1
6.970000E2,1.477100E1,1.425592E1
6.980000E2,1.476033E1,1.693540E1
6.990000E2,1.474965E1,1.740856E1
7.000000E2,1.473897E1,1.648804E1
7.010000E2,1.472830E1,1.576922E1
7.020000E2,1.471762E1,1.537388E1
7.030000E2,1.470694E1,1.538227E1
7.040000E2,1.469627E1,1.354873E1
7.050000E2,1.468559E1,1.547969E1
7.060000E2,1.467491E1,1.682841E1
7.070000E2,1.466424E1,1.731823E1
7.080000E2,1.465356E1,1.650285E1
7.090000E2,1.464288E1,1.832912E1
7.100000E2,1.463221E1,1.850588E1
7.110000E2,1.462153E1,1.855303E1
7.120000E2,1.461085E1,2.080531E1
7.130000E2,1.460018E1,2.147738E1
7.140000E2,1.458950E1,2.131644E1
7.150000E2,1.457882E1,2.333718E1
7.160000E2,1.456815E1,2.045796E1
7.170000E2,1.455747E1,2.000680E1
7.180000E2,1.454679E1,2.113713E1
7.190000E2,1.453612E1,2.086541E1
7.200000E2,1.452544E1,1.943372E1
7.210000E2,1.451476E1,1.890360E1
7.220000E2,1.450409E1,1.862534E1
7.230000E2,1.449341E1,1.865963E1
7.240000E2,1.448273E1,1.903386E1
7.250000E2,1.447206E1,1.966869E1
7.260000E2,1.446138E1,1.920456E1
7.270000E2,1.445070E1,1.868206E1
7.280000E2,1.444003E1,1.841752E1
7.290000E2,1.442935E1,1.917042E1
7.300000E2,1.441867E1,1.921741E1
7.310000E2,1.440800E1,1.918648E1
7.320000E2,1.439732E1,1.901380E1
7.330000E2,1.438665E1,1.971648E1
7.340000E2,1.437597E1,1.811117E1
7.350000E2,1.436529E1,1.743769E1
7.360000E2,1.435462E1,1.885351E1
7.370000E2,1.434394E1,1.811367E1
7.380000E2,1.433326E1,2.085430E1
7.390000E2,1.432259E1,1.916228E1
7.400000E2,1.431191E1,1.854554E1
7.410000E2,1.430123E1,1.815530E1
7.420000E2,1.429056E1,1.904806E1
7.430000E2,1.427988E1,2.021620E1
7.440000E2,1.426920E1,1.956594E1
7.450000E2,1.425853E1,1.952925E1
7.460000E2,1.424785E1,1.997240E1
7.470000E2,1.423717E1,2.053351E1
7.480000E2,1.422650E1,1.843803E1
7.490000E2,1.421582E1,2.192514E1
7.500000E2,1.420514E1,2.128201E1
7.510000E2,1.419447E1,1.990228E1
7.520000E2,1.418379E1,2.003402E1
7.530000E2,1.417311E1,2.081344E1
7.540000E2,1.416244E1,2.027107E1
7.550000E2,1.415176E1,2.273041E1
7.560000E2,1.414108E1,2.087271E1
7.570000E2,1.413041E1,2.166128E1
7.580000E2,1.411973E1,2.176478E1
7.590000E2,1.410905E1,2.230673E1
7.600000E2,1.409838E1,1.871936E1
7.610000E2,1.408770E1,2.044192E1
7.620000E2,1.407702E1,2.022662E1
7.630000E2,1.406635E1,2.066882E1
7.640000E2,1.405567E1,2.188526E1
7.650000E2,1.404499E1,1.969045E1
7.660000E2,1.403432E1,1.748551E1
7.670000E2,1.402364E1,2.191781E1
7.680000E2,1.401296E1,1.968665E1
7.690000E2,1.400229E1,2.030153E1
7.700000E2,1.399161E1,2.081864E1
7.710000E2,1.398093E1,2.052604E1
7.720000E2,1.397026E1,1.923836E1
7.730000E2,1.395958E1,1.921035E1
7.740000E2,1.394890E1,2.235631E1
7.750000E2,1.393823E1,2.201496E1
7.760000E2,1.392755E1,1.894763E1
7.770000E2,1.391687E1,1.850436E1
7.780000E2,1.390620E1,1.844231E1
7.790000E2,1.389552E1,1.978417E1
7.800000E2,1.388484E1,1.849288E1
7.810000E2,1.387417E1,2.259346E1
7.820000E2,1.386349E1,2.544235E1
7.830000E2,1.385281E1,2.381980E1
7.840000E2,1.384214E1,2.332033E1
7.850000E2,1.383146E1,2.103389E1
7.860000E2,1.382078E1,2.218776E1
7.870000E2,1.381011E1,2.364566E1
7.880000E2,1.379943E1,2.321384E1
7.890000E2,1.378875E1,1.999786E1
7.900000E2,1.377808E1,1.941673E1
7.910000E2,1.376740E1,1.945853E1
7.920000E2,1.375672E1,2.008215E1
7.930000E2,1.374605E1,2.041596E1
7.940000E2,1.373537E1,2.194957E1
7.950000E2,1.372470E1,2.092582E1
7.960000E2,1.371402E1,1.882414E1
7.970000E2,1.370334E1,1.990664E1
7.980000E2,1.369267E1,1.899907E1
7.990000E2,1.368199E1,1.848424E1
8.000000E2,1.367131E1,1.883771E1
8.010000E2,1.366064E1,1.851081E1
8.020000E2,1.364996E1,1.722569E1
8.030000E2,1.363928E1,1.702340E1
8.040000E2,1.362861E1,1.717257E1
8.050000E2,1.361793E1,1.672525E1
8.060000E2,1.360725E1,1.591060E1
8.070000E2,1.359658E1,1.464665E1
8.080000E2,1.358590E1,1.637255E1
8.090000E2,1.357522E1,1.696593E1
8.100000E2,1.356455E1,1.507487E1
8.110000E2,1.355387E1,1.431013E1
8.120000E2,1.354319E1,1.504902E1
8.130000E2,1.353252E1,1.637302E1
8.140000E2,1.352184E1,1.448199E1
8.150000E2,1.351116E1,1.427545E1
8.160000E2,1.350049E1,1.522921E1
8.170000E2,1.348981E1,1.674938E1
8.180000E2,1.347913E1,1.736802E1
8.190000E2,1.346846E1,1.832079E1
8.200000E2,1.345778E1,1.962085E1
8.210000E2,1.344710E1,1.514583E1
8.220000E2,1.343643E1,1.400059E1
8.230000E2,1.342575E1,1.526304E1
8.240000E2,1.341507E1,1.677723E1
8.250000E2,1.340440E1,1.612150E1
8.260000E2,1.339372E1,1.732462E1
8.270000E2,1.338304E1,1.920878E1
8.280000E2,1.337237E1,1.728226E1
8.290000E2,1.336169E1,1.575160E1
8.300000E2,1.335101E1,1.454881E1
8.310000E2,1.334034E1,1.487387E1
8.320000E2,1.332966E1,1.550171E1
8.330000E2,1.331898E1,1.474449E1
8.340000E2,1.330831E1,1.514590E1
8.350000E2,1.329763E1,1.669889E1
8.360000E2,1.328695E1,1.832224E1
8.370000E2,1.327628E1,1.874687E1
8.380000E2,1.326560E1,1.848021E1
8.390000E2,1.325492E1,1.703328E1
8.400000E2,1.324425E1,1.590652E1
8.410000E2,1.323357E1,1.501899E1
8.420000E2,1.322289E1,1.473723E1
8.430000E2,1.321222E1,1.423970E1
8.440000E2,1.320154E1,1.499781E1
8.450000E2,1.319086E1,1.303697E1
8.460000E2,1.318019E1,1.327664E1
8.470000E2,1.316951E1,1.483232E1
8.480000E2,1.315883E1,1.351613E1
8.490000E2,1.314816E1,1.500204E1
8.500000E2,1.313748E1,1.498337E1
8.510000E2,1.312680E1,1.488470E1
8.520000E2,1.311613E1,1.406739E1
8.530000E2,1.310545E1,1.339288E1
8.540000E2,1.309478E1,1.510134E1
8.550000E2,1.308410E1,1.689338E1
8.560000E2,1.307342E1,1.443509E1
8.570000E2,1.306275E1,1.540988E1
8.580000E2,1.305207E1,1.295859E1
8.590000E2,1.304139E1,1.248810E1
8.600000E2,1.303072E1,1.381453E1
8.610000E2,1.302004E1,1.456334E1
8.620000E2,1.300936E1,1.234258E1
8.630000E2,1.299869E1,1.307968E1
8.640000E2,1.298801E1,1.276952E1
8.650000E2,1.297733E1,1.488996E1
8.660000E2,1.296666E1,1.577305E1
8.670000E2,1.295598E1,1.421170E1
8.680000E2,1.294530E1,1.412760E1
8.690000E2,1.293463E1,1.385775E1
8.700000E2,1.292395E1,1.547390E1
8.710000E2,1.291327E1,1.544738E1
8.720000E2,1.290260E1,1.361020E1
8.730000E2,1.289192E1,1.406699E1
8.740000E2,1.288124E1,1.425094E1
8.750000E2,1.287057E1,1.469492E1
8.760000E2,1.285989E1,1.722304E1
8.770000E2,1.284921E1,1.767851E1
8.780000E2,1.283854E1,1.622684E1
8.790000E2,1.282786E1,1.333979E1
8.800000E2,1.281718E1,1.335676E1
8.810000E2,1.280651E1,1.551466E1
8.820000E2,1.279583E1,1.620657E1
8.830000E2,1.278515E1,1.640527E1
8.840000E2,1.277448E1,1.406258E1
8.850000E2,1.276380E1,1.428120E1
8.860000E2,1.275312E1,1.618100E1
8.870000E2,1.274245E1,1.723647E1
8.880000E2,1.273177E1,1.701227E1
8.890000E2,1.272109E1,1.744275E1
8.900000E2,1.271042E1,1.795604E1
8.910000E2,1.269974E1,1.694496E1
8.920000E2,1.268906E1,1.452273E1
8.930000E2,1.267839E1,1.490927E1
8.940000E2,1.266771E1,1.510436E1
8.950000E2,1.265703E1,1.602568E1
8.960000E2,1.264636E1,1.614698E1
8.970000E2,1.263568E1,1.844519E1
8.980000E2,1.262500E1,1.882075E1
8.990000E2,1.261433E1,1.792752E1
9.000000E2,1.260365E1,1.591309E1
9.010000E2,1.259297E1,1.665990E1
9.020000E2,1.258230E1,1.801583E1
9.030000E2,1.257162E1,1.753919E1
9.040000E2,1.256094E1,1.845087E1
9.050000E2,1.255027E1,1.943289E1
9.060000E2,1.253959E1,2.063772E1
9.070000E2,1.252891E1,2.035058E1
9.080000E2,1.251824E1,2.017715E1
9.090000E2,1.250756E1,2.173066E1
9.100000E2,1.249688E1,2.024185E1
9.110000E2,1.248621E1,1.950370E1
9.120000E2,1.247553E1,1.909951E1
9.130000E2,1.246486E1,1.880708E1
9.140000E2,1.245418E1,1.824424E1
9.150000E2,1.244350E1,1.926804E1
9.160000E2,1.243283E1,2.024386E1
9.170000E2,1.242215E1,1.996318E1
9.180000E2,1.241147E1,2.181854E1
9.190000E2,1.240080E1,2.137835E1
9.200000E2,1.239012E1,1.996960E1
9.210000E2,1.237944E1,2.120793E1
9.220000E2,1.236877E1,1.866424E1
9.230000E2,1.235809E1,2.243298E1
9.240000E2,1.234741E1,2.197865E1
9.250000E2,1.233674E1,2.397822E1
9.260000E2,1.232606E1,2.447259E1
9.270000E2,1.231538E1,2.275976E1
9.280000E2,1.230471E1,2.333883E1
9.290000E2,1.229403E1,2.363064E1
9.300000E2,1.228335E1,2.327534E1
9.310000E2,1.227268E1,2.120878E1
9.320000E2,1.226200E1,2.009186E1
9.330000E2,1.225132E1,1.947916E1
9.340000E2,1.224065E1,1.930783E1
9.350000E2,1.222997E1,2.147834E1
9.360000E2,1.221929E1,2.225081E1
9.370000E2,1.220862E1,2.113130E1
9.380000E2,1.219794E1,2.368316E1
9.390000E2,1.218726E1,2.474770E1
9.400000E2,1.217659E1,2.318622E1
9.410000E2,1.216591E1,2.468843E1
9.420000E2,1.215523E1,2.845488E1
9.430000E2,1.214456E1,2.810687E1
9.440000E2,1.213388E1,2.550933E1
9.450000E2,1.212320E1,2.562676E1
9.460000E2,1.211253E1,2.801568E1
9.470000E2,1.210185E1,2.740391E1
9.480000E2,1.209117E1,2.611388E1
9.490000E2,1.208050E1,2.679137E1
9.500000E2,1.206982E1,2.679536E1
9.510000E2,1.205914E1,2.656155E1
9.520000E2,1.204847E1,2.655195E1
9.530000E2,1.203779E1,2.615167E1
9.540000E2,1.202711E1,2.682278E1
9.550000E2,1.201644E1,2.722067E1
9.560000E2,1.200576E1,2.664671E1
9.570000E2,1.199508E1,2.650871E1
9.580000E2,1.198441E1,2.539318E1
9.590000E2,1.197373E1,2.959388E1
9.600000E2,1.196305E1,2.868256E1
9.610000E2,1.195238E1,2.672404E1
9.620000E2,1.194170E1,2.673104E1
9.630000E2,1.193102E1,2.464212E1
9.640000E2,1.192035E1,2.556410E1
9.650000E2,1.190967E1,2.406909E1
9.660000E2,1.189899E1,2.420420E1
9.670000E2,1.188832E1,2.325594E1
9.680000E2,1.187764E1,2.232468E1
9.690000E2,1.186696E1,2.589781E1
9.700000E2,1.185629E1,2.721849E1
9.710000E2,1.184561E1,2.653366E1
9.720000E2,1.183494E1,2.407838E1
9.730000E2,1.182426E1,2.441251E1
9.740000E2,1.181358E1,2.654080E1
9.750000E2,1.180291E1,2.674467E1
9.760000E2,1.179223E1,2.760670E1
9.770000E2,1.178155E1,2.763994E1
9.780000E2,1.177088E1,2.729221E1
9.790000E2,1.176020E1,2.884331E1
9.800000E2,1.174952E1,2.989816E1
9.810000E2,1.173885E1,2.735324E1
9.820000E2,1.172817E1,2.662123E1
9.830000E2,1.171749E1,2.631128E1
9.840000E2,1.170682E1,2.352463E1
9.850000E2,1.169614E1,2.508724E1
9.860000E2,1.168546E1,2.553815E1
9.870000E2,1.167479E1,2.534281E1
9.880000E2,1.166411E1,2.645597E1
9.890000E2,1.165343E1,2.652608E1
9.900000E2,1.164276E1,2.626376E1
9.910000E2,1.163208E1,2.617630E1
9.920000E2,1.162140E1,2.816559E1
9.930000E2,1.161073E1,3.074838E1
9.940000E2,1.160005E1,3.024638E1
9.950000E2,1.158937E1,3.118360E1
9.960000E2,1.157870E1,3.245397E1
9.970000E2,1.156802E1,3.127384E1
9.980000E2,1.155734E1,2.776993E1
9.990000E2,1.154667E1,2.645526E1
1.000000E3,1.153599E1,2.776205E1
1.001000E3,1.152531E1,2.888866E1
1.002000E3,1.151464E1,3.029230E1
1.003000E3,1.150396E1,2.972504E1
1.004000E3,1.149328E1,3.073963E1
1.005000E3,1.148261E1,3.085324E1
1.006000E3,1.147193E1,2.969136E1
1.007000E3,1.146125E1,2.958785E1
1.008000E3,1.145058E1,2.846777E1
1.009000E3,1.143990E1,3.023128E1
1.010000E3,1.142922E1,2.997758E1
1.011000E3,1.141855E1,2.857792E1
1.012000E3,1.140787E1,2.895135E1
1.013000E3,1.139719E1,2.842649E1
1.014000E3,1.138652E1,3.066468E1
1.015000E3,1.137584E1,2.977785E1
1.016000E3,1.136516E1,2.895592E1
1.017000E3,1.135449E1,2.789603E1
1.018000E3,1.134381E1,2.694549E1
1.019000E3,1.133313E1,2.880219E1
1.020000E3,1.132246E1,2.891221E1
1.021000E3,1.131178E1,2.649581E1
1.022000E3,1.130110E1,2.741642E1
1.023000E3,1.129043E1,2.643755E1
1.024000E3,1.127975E1,2.636707E1
1.025000E3,1.126907E1,2.696856E1
1.026000E3,1.125840E1,2.786886E1
1.027000E3,1.124772E1,2.790534E1
1.028000E3,1.123704E1,2.699441E1
1.029000E3,1.122637E1,2.750526E1
1.030000E3,1.121569E1,2.678214E1
1.031000E3,1.120501E1,2.985558E1
1.032000E3,1.119434E1,2.927042E1
1.033000E3,1.118366E1,2.952660E1
1.034000E3,1.117299E1,3.100834E1
1.035000E3,1.116231E1,2.781740E1
1.036000E3,1.115163E1,2.473998E1
1.037000E3,1.114096E1,2.199269E1
1.038000E3,1.113028E1,2.226465E1
1.039000E3,1.111960E1,2.483247E1
1.040000E3,1.110893E1,2.596088E1
1.041000E3,1.109825E1,2.667493E1
1.042000E3,1.108757E1,2.568089E1
1.043000E3,1.107690E1,2.358954E1
1.044000E3,1.106622E1,2.253444E1
1.045000E3,1.105554E1,2.331971E1
1.046000E3,1.104487E1,2.403824E1
1.047000E3,1.103419E1,2.415537E1
1.048000E3,1.102351E1,2.481222E1
1.049000E3,1.101284E1,2.380789E1
1.050000E3,1.100216E1,2.062789E1
1.051000E3,1.099148E1,1.947857E1
1.052000E3,1.098081E1,1.893886E1
1.053000E3,1.097013E1,1.999712E1
1.054000E3,1.095945E1,2.005956E1
1.055000E3,1.094878E1,1.901658E1
1.056000E3,1.093810E1,1.849846E1
1.057000E3,1.092742E1,1.999870E1
1.058000E3,1.091675E1,1.880850E1
1.059000E3,1.090607E1,1.869282E1
1.060000E3,1.089539E1,1.757658E1
1.061000E3,1.088472E1,1.797989E1
1.062000E3,1.087404E1,1.945935E1
1.063000E3,1.086336E1,1.907584E1
1.064000E3,1.085269E1,1.995021E1
1.065000E3,1.084201E1,1.863821E1
1.066000E3,1.083133E1,1.902503E1
1.067000E3,1.082066E1,1.909392E1
1.068000E3,1.080998E1,1.729057E1
1.069000E3,1.079930E1,1.689646E1
1.070000E3,1.078863E1,1.622871E1
1.071000E3,1.077795E1,1.552152E1
1.072000E3,1.076727E1,1.570301E1
1.073000E3,1.075660E1,1.857093E1
1.074000E3,1.074592E1,1.873860E1
1.075000E3,1.073524E1,1.938726E1
1.076000E3,1.072457E1,1.977587E1
1.077000E3,1.071389E1,1.700263E1
1.078000E3,1.070321E1,1.689839E1
1.079000E3,1.069254E1,1.786000E1
1.080000E3,1.068186E1,1.821291E1
1.081000E3,1.067118E1,1.959981E1
1.082000E3,1.066051E1,1.810050E1
1.083000E3,1.064983E1,1.703138E1
1.084000E3,1.063915E1,1.558278E1
1.085000E3,1.062848E1,1.615062E1
1.086000E3,1.061780E1,1.626377E1
1.087000E3,1.060712E1,1.793519E1
1.088000E3,1.059645E1,1.772144E1
1.089000E3,1.058577E1,1.501771E1
1.090000E3,1.057509E1,1.477488E1
1.091000E3,1.056442E1,1.413846E1
1.092000E3,1.055374E1,1.675677E1
1.093000E3,1.054307E1,1.840853E1
1.094000E3,1.053239E1,1.770619E1
1.095000E3,1.052171E1,1.671023E1
1.096000E3,1.051104E1,1.845339E1
1.097000E3,1.050036E1,1.612549E1
1.098000E3,1.048968E1,1.848442E1
1.099000E3,1.047901E1,1.581430E1
1.100000E3,1.046833E1,1.538941E1
1.101000E3,1.045765E1,1.513057E1
1.102000E3,1.044698E1,1.640653E1
1.103000E3,1.043630E1,1.731497E1
1.104000E3,1.042562E1,1.900241E1
1.105000E3,1.041495E1,1.890238E1
1.106000E3,1.040427E1,1.944432E1
1.107000E3,1.039359E1,1.981383E1
1.108000E3,1.038292E1,1.898970E1
1.109000E3,1.037224E1,1.999062E1
1.110000E3,1.036156E1,2.157095E1
1.111000E3,1.035089E1,2.275478E1
1.112000E3,1.034021E1,1.960226E1
1.113000E3,1.032953E1,2.280184E1
1.114000E3,1.031886E1,1.977227E1
1.115000E3,1.030818E1,1.683891E1
1.116000E3,1.029750E1,1.959522E1
1.117000E3,1.028683E1,2.002169E1
1.118000E3,1.027615E1,1.959959E1
1.119000E3,1.026547E1,1.843836E1
1.120000E3,1.025480E1,1.702623E1
1.121000E3,1.024412E1,1.856043E1
1.122000E3,1.023344E1,2.229300E1
1.123000E3,1.022277E1,2.177215E1
1.124000E3,1.021209E1,1.974976E1
1.125000E3,1.020141E1,2.032275E1
1.126000E3,1.019074E1,2.052656E1
1.127000E3,1.018006E1,2.381275E1
1.128000E3,1.016938E1,2.632678E1
1.129000E3,1.015871E1,2.388078E1
1.130000E3,1.014803E1,2.287828E1
1.131000E3,1.013735E1,2.144019E1
1.132000E3,1.012668E1,2.274437E1
1.133000E3,1.011600E1,2.109847E1
1.134000E3,1.010532E1,1.992829E1
1.135000E3,1.009465E1,1.949422E1
1.136000E3,1.008397E1,1.905600E1
1.137000E3,1.007329E1,2.143490E1
1.138000E3,1.006262E1,2.174778E1
1.139000E3,1.005194E1,2.179643E1
1.140000E3,1.004126E1,2.464832E1
1.141000E3,1.003059E1,2.761296E1
1.142000E3,1.001991E1,2.836106E1
1.143000E3,1.000923E1,2.823470E1
1.144000E3,9.998558E0,2.676004E1
1.145000E3,9.987881E0,2.630846E1
1.146000E3,9.977205E0,2.558051E1
1.147000E3,9.966528E0,2.855231E1
1.148000E3,9.955852E0,2.716494E1
1.149000E3,9.945175E0,2.871934E1
1.150000E3,9.934498E0,3.071499E1
1.151000E3,9.923822E0,2.915346E1
1.152000E3,9.913145E0,2.695218E1
1.153000E3,9.902468E0,3.117732E1
1.154000E3,9.891792E0,3.262774E1
1.155000E3,9.881115E0,3.374231E1
1.156000E3,9.870439E0,3.511219E1
1.157000E3,9.859762E0,3.566186E1
1.158000E3,9.849085E0,3.453184E1
1.159000E3,9.838409E0,3.637487E1
1.160000E3,9.827732E0,3.622014E1
1.161000E3,9.817056E0,3.501851E1
1.162000E3,9.806379E0,3.602107E1
1.163000E3,9.795702E0,3.273303E1
1.164000E3,9.785026E0,3.198974E1
1.165000E3,9.774349E0,3.458055E1
1.166000E3,9.763673E0,3.338312E1
1.167000E3,9.752996E0,3.579275E1
1.168000E3,9.742319E0,3.617560E1
1.169000E3,9.731643E0,3.691631E1
1.170000E3,9.720966E0,3.716071E1
1.171000E3,9.710289E0,3.688094E1
1.172000E3,9.699613E0,3.556201E1
1.173000E3,9.688936E0,3.699952E1
1.174000E3,9.678260E0,3.882912E1
1.175000E3,9.667583E0,3.558394E1
1.176000E3,9.656906E0,3.376170E1
1.177000E3,9.646230E0,3.770891E1
1.178000E3,9.635553E0,3.611464E1
1.179000E3,9.624877E0,3.500570E1
1.180000E3,9.614200E0,3.479637E1
1.181000E3,9.603523E0,3.857413E1
1.182000E3,9.592847E0,4.059166E1
1.183000E3,9.582170E0,3.995212E1
1.184000E3,9.571494E0,3.684642E1
1.185000E3,9.560817E0,3.690969E1
1.186000E3,9.550140E0,3.997452E1
1.187000E3,9.539464E0,3.781431E1
1.188000E3,9.528787E0,3.890668E1
1.189000E3,9.518110E0,4.036445E1
1.190000E3,9.507434E0,3.912627E1
1.191000E3,9.496757E0,3.455112E1
1.192000E3,9.486081E0,3.300866E1
1.193000E3,9.475404E0,3.661505E1
1.194000E3,9.464727E0,3.450130E1
1.195000E3,9.454051E0,3.437902E1
1.196000E3,9.443374E0,3.535069E1
1.197000E3,9.432698E0,3.569013E1
1.198000E3,9.422021E0,3.747295E1
1.199000E3,9.411344E0,3.825531E1
1.200000E3,9.400668E0,3.937026E1
1.201000E3,9.389991E0,3.922878E1
1.202000E3,9.379315E0,4.218216E1
1.203000E3,9.368638E0,4.107296E1
1.204000E3,9.357961E0,3.905118E1
1.205000E3,9.347285E0,3.862836E1
1.206000E3,9.336608E0,4.265176E1
1.207000E3,9.325931E0,4.239825E1
1.208000E3,9.315255E0,4.223909E1
1.209000E3,9.304578E0,4.129823E1
1.210000E3,9.293902E0,3.924392E1
1.211000E3,9.283225E0,3.623710E1
1.212000E3,9.272548E0,3.401191E1
1.213000E3,9.261872E0,3.585665E1
1.214000E3,9.251195E0,3.848118E1
1.215000E3,9.240519E0,4.301073E1
1.216000E3,9.229842E0,4.411552E1
1.217000E3,9.219165E0,4.234038E1
1.218000E3,9.208489E0,4.487324E1
1.219000E3,9.197812E0,4.667634E1
1.220000E3,9.187136E0,4.534137E1
1.221000E3,9.176459E0,4.105385E1
1.222000E3,9.165782E0,4.288690E1
1.223000E3,9.155106E0,4.596701E1
1.224000E3,9.144429E0,4.589134E1
1.225000E3,9.133752E0,4.205728E1
1.226000E3,9.123076E0,4.237442E1
1.227000E3,9.112399E0,4.053920E1
1.228000E3,9.101723E0,4.078100E1
1.229000E3,9.091046E0,4.340571E1
1.230000E3,9.080369E0,4.575580E1
1.231000E3,9.069693E0,4.220219E1
1.232000E3,9.059016E0,4.148354E1
1.233000E3,9.048340E0,4.506317E1
1.234000E3,9.037663E0,4.557540E1
1.235000E3,9.026986E0,4.139581E1
1.236000E3,9.016310E0,3.967272E1
1.237000E3,9.005633E0,4.341507E1
1.238000E3,8.994957E0,4.315169E1
1.239000E3,8.984280E0,4.486606E1
1.240000E3,8.973603E0,4.133156E1
1.241000E3,8.962927E0,4.113934E1
1.242000E3,8.952250E0,4.117405E1
1.243000E3,8.941573E0,4.406432E1
1.244000E3,8.930897E0,4.423933E1
1.245000E3,8.920220E0,4.393816E1
1.246000E3,8.909544E0,4.478613E1
1.247000E3,8.898867E0,4.451140E1
1.248000E3,8.888190E0,4.342769E1
1.249000E3,8.877514E0,4.506238E1
1.250000E3,8.866837E0,4.382877E1
1.251000E3,8.856161E0,4.266228E1
1.252000E3,8.845484E0,4.282172E1
1.253000E3,8.834807E0,4.545498E1
1.254000E3,8.824131E0,4.070776E1
1.255000E3,8.813454E0,4.174574E1
1.256000E3,8.802778E0,4.759005E1
1.257000E3,8.792101E0,4.339829E1
1.258000E3,8.781424E0,4.061762E1
1.259000E3,8.770748E0,4.067068E1
1.260000E3,8.760071E0,3.863745E1
1.261000E3,8.749394E0,4.061834E1
1.262000E3,8.738718E0,3.932034E1
1.263000E3,8.728041E0,3.819323E1
1.264000E3,8.717365E0,3.681939E1
1.265000E3,8.706688E0,3.798106E1
1.266000E3,8.696011E0,3.778226E1
1.267000E3,8.685335E0,3.725579E1
1.268000E3,8.674658E0,3.356227E1
1.269000E3,8.663982E0,3.453528E1
1.270000E3,8.653305E0,3.641898E1
1.271000E3,8.642628E0,3.866009E1
1.272000E3,8.631952E0,3.641874E1
1.273000E3,8.621275E0,3.661643E1
1.274000E3,8.610599E0,3.763380E1
1.275000E3,8.599922E0,3.697279E1
1.276000E3,8.589245E0,3.770081E1
1.277000E3,8.578569E0,3.564837E1
1.278000E3,8.567892E0,3.465881E1
1.279000E3,8.557215E0,3.798152E1
1.280000E3,8.546539E0,3.571366E1
1.281000E3,8.535862E0,3.602139E1
1.282000E3,8.525186E0,3.406272E1
1.283000E3,8.514509E0,3.584090E1
1.284000E3,8.503832E0,3.165025E1
1.285000E3,8.493156E0,3.010773E1
1.286000E3,8.482479E0,3.337594E1
1.287000E3,8.471803E0,3.206760E1
1.288000E3,8.461126E0,3.206340E1
1.289000E3,8.450449E0,3.350954E1
1.290000E3,8.439773E0,3.352825E1
1.291000E3,8.429096E0,3.246209E1
1.292000E3,8.418420E0,2.956053E1
1.293000E3,8.407743E0,3.098074E1
1.294000E3,8.397066E0,3.159248E1
1.295000E3,8.386390E0,2.890621E1
1.296000E3,8.375713E0,2.653184E1
1.297000E3,8.365036E0,2.575986E1
1.298000E3,8.354360E0,2.895272E1
1.299000E3,8.343683E0,2.944086E1
1.300000E3,8.333007E0,2.833195E1
1.301000E3,8.322330E0,2.768052E1
1.302000E3,8.311653E0,2.741325E1
1.303000E3,8.300977E0,2.934817E1
1.304000E3,8.290300E0,3.049028E1
1.305000E3,8.279624E0,2.775859E1
1.306000E3,8.268947E0,2.919616E1
1.307000E3,8.258270E0,3.055867E1
1.308000E3,8.247594E0,3.064955E1
1.309000E3,8.236917E0,2.734427E1
1.310000E3,8.226241E0,2.522122E1
1.311000E3,8.215564E0,2.533805E1
1.312000E3,8.204887E0,2.695075E1
1.313000E3,8.194211E0,2.788484E1
1.314000E3,8.183534E0,2.627952E1
1.315000E3,8.172857E0,2.572554E1
1.316000E3,8.162181E0,2.517588E1
1.317000E3,8.151504E0,2.443389E1
1.318000E3,8.140828E0,2.569317E1
1.319000E3,8.130151E0,2.252885E1
1.320000E3,8.119474E0,2.207150E1
1.321000E3,8.108798E0,2.234132E1
1.322000E3,8.098121E0,2.127921E1
1.323000E3,8.087445E0,2.222050E1
1.324000E3,8.076768E0,2.144401E1
1.325000E3,8.066091E0,2.360382E1
1.326000E3,8.055415E0,2.242368E1
1.327000E3,8.044738E0,2.171466E1
1.328000E3,8.034062E0,2.293433E1
1.329000E3,8.023385E0,2.329161E1
1.330000E3,8.012708E0,2.485199E1
