	profile_A
n,x,luma
6.650000E2,7.801193E0,1.636189E1
6.660000E2,7.795743E0,1.606940E1
6.670000E2,7.790294E0,1.633290E1
6.680000E2,7.784844E0,1.564310E1
6.690000E2,7.779395E0,1.538095E1
6.700000E2,7.773946E0,1.535029E1
6.710000E2,7.768496E0,1.545991E1
6.720000E2,7.763047E0,1.605682E1
6.730000E2,7.757597E0,1.563285E1
6.740000E2,7.752148E0,1.522049E1
6.750000E2,7.746698E0,1.478852E1
6.760000E2,7.741249E0,1.516600E1
6.770000E2,7.735799E0,1.579583E1
6.780000E2,7.730350E0,1.588044E1
6.790000E2,7.724900E0,1.477970E1
6.800000E2,7.719451E0,1.437327E1
6.810000E2,7.714001E0,1.553390E1
6.820000E2,7.708552E0,1.627304E1
6.830000E2,7.703102E0,1.822266E1
6.840000E2,7.697653E0,1.957088E1
6.850000E2,7.692203E0,1.858843E1
6.860000E2,7.686754E0,1.700931E1
6.870000E2,7.681304E0,1.747964E1
6.880000E2,7.675855E0,1.705266E1
6.890000E2,7.670405E0,1.511248E1
6.900000E2,7.664956E0,1.400041E1
6.910000E2,7.659506E0,1.423886E1
6.920000E2,7.654057E0,1.581698E1
6.930000E2,7.648607E0,1.836251E1
6.940000E2,7.643158E0,1.668286E1
6.950000E2,7.637708E0,1.631170E1
6.960000E2,7.632259E0,1.702298E1
6.970000E2,7.626809E0,1.667006E1
6.980000E2,7.621360E0,1.698299E1
6.990000E2,7.615910E0,1.578658E1
7.000000E2,7.610461E0,1.549768E1
7.010000E2,7.605011E0,1.786108E1
7.020000E2,7.599562E0,1.909051E1
7.030000E2,7.594113E0,1.702002E1
7.040000E2,7.588663E0,1.631222E1
7.050000E2,7.583214E0,1.465926E1
7.060000E2,7.577764E0,1.441136E1
7.070000E2,7.572315E0,1.536263E1
7.080000E2,7.566865E0,1.677174E1
7.090000E2,7.561416E0,1.853218E1
7.100000E2,7.555966E0,1.716777E1
7.110000E2,7.550517E0,1.640741E1
7.120000E2,7.545067E0,1.761045E1
7.130000E2,7.539618E0,1.768832E1
7.140000E2,7.534168E0,1.704842E1
7.150000E2,7.528719E0,1.700738E1
7.160000E2,7.523269E0,1.556214E1
7.170000E2,7.517820E0,1.727574E1
7.180000E2,7.512370E0,1.746210E1
7.190000E2,7.506921E0,1.444978E1
7.200000E2,7.501471E0,1.480836E1
7.210000E2,7.496022E0,1.570309E1
7.220000E2,7.490572E0,1.494802E1
7.230000E2,7.485123E0,1.449504E1
7.240000E2,7.479673E0,1.494505E1
7.250000E2,7.474224E0,1.477408E1
7.260000E2,7.468774E0,1.505218E1
7.270000E2,7.463325E0,1.574721E1
7.280000E2,7.457875E0,1.532130E1
7.290000E2,7.452426E0,1.558140E1
7.300000E2,7.446976E0,1.554821E1
7.310000E2,7.441527E0,1.584595E1
7.320000E2,7.436077E0,1.578721E1
7.330000E2,7.430628E0,1.592368E1
7.340000E2,7.425178E0,1.627567E1
7.350000E2,7.419729E0,1.439665E1
7.360000E2,7.414279E0,1.307688E1
7.370000E2,7.408830E0,1.362986E1
7.380000E2,7.403381E0,1.379904E1
7.390000E2,7.397931E0,1.434223E1
7.400000E2,7.392482E0,1.373129E1
7.410000E2,7.387032E0,1.321197E1
7.420000E2,7.381583E0,1.212061E1
7.430000E2,7.376133E0,1.116885E1
7.440000E2,7.370684E0,1.340180E1
7.450000E2,7.365234E0,1.628573E1
7.460000E2,7.359785E0,1.639429E1
7.470000E2,7.354335E0,1.440651E1
7.480000E2,7.348886E0,1.408500E1
7.490000E2,7.343436E0,1.535928E1
7.500000E2,7.337987E0,1.586268E1
7.510000E2,7.332537E0,1.419133E1
7.520000E2,7.327088E0,1.395712E1
7.530000E2,7.321638E0,1.433188E1
7.540000E2,7.316189E0,1.529766E1
7.550000E2,7.310739E0,1.645443E1
7.560000E2,7.305290E0,1.490423E1
7.570000E2,7.299840E0,1.367739E1
7.580000E2,7.294391E0,1.486817E1
7.590000E2,7.288941E0,1.496451E1
7.600000E2,7.283492E0,1.517770E1
7.610000E2,7.278042E0,1.665923E1
7.620000E2,7.272593E0,1.640218E1
7.630000E2,7.267143E0,1.619170E1
7.640000E2,7.261694E0,1.627932E1
7.650000E2,7.256244E0,1.648477E1
7.660000E2,7.250795E0,1.713765E1
7.670000E2,7.245345E0,1.828573E1
7.680000E2,7.239896E0,1.772123E1
7.690000E2,7.234446E0,1.513539E1
7.700000E2,7.228997E0,1.532785E1
7.710000E2,7.223548E0,1.662587E1
7.720000E2,7.218098E0,1.674932E1
7.730000E2,7.212649E0,1.627189E1
7.740000E2,7.207199E0,1.629738E1
7.750000E2,7.201750E0,1.646834E1
7.760000E2,7.196300E0,1.602677E1
7.770000E2,7.190851E0,1.511574E1
7.780000E2,7.185401E0,1.577319E1
7.790000E2,7.179952E0,1.828507E1
7.800000E2,7.174502E0,1.866960E1
7.810000E2,7.169053E0,1.832493E1
7.820000E2,7.163603E0,1.819686E1
7.830000E2,7.158154E0,1.827266E1
7.840000E2,7.152704E0,1.807369E1
7.850000E2,7.147255E0,1.802037E1
7.860000E2,7.141805E0,1.876748E1
7.870000E2,7.136356E0,1.800555E1
7.880000E2,7.130906E0,1.697155E1
7.890000E2,7.125457E0,1.679394E1
7.900000E2,7.120007E0,1.617528E1
7.910000E2,7.114558E0,1.609936E1
7.920000E2,7.109108E0,1.663999E1
7.930000E2,7.103659E0,1.776824E1
7.940000E2,7.098209E0,1.784300E1
7.950000E2,7.092760E0,1.823359E1
7.960000E2,7.087310E0,1.831689E1
7.970000E2,7.081861E0,1.870252E1
7.980000E2,7.076411E0,1.743019E1
7.990000E2,7.070962E0,1.672145E1
8.000000E2,7.065512E0,1.699850E1
8.010000E2,7.060063E0,1.894302E1
8.020000E2,7.054613E0,1.980631E1
8.030000E2,7.049164E0,1.898129E1
8.040000E2,7.043715E0,1.888557E1
8.050000E2,7.038265E0,1.853169E1
8.060000E2,7.032816E0,1.816077E1
8.070000E2,7.027366E0,1.828553E1
8.080000E2,7.021917E0,1.914034E1
8.090000E2,7.016467E0,2.018437E1
8.100000E2,7.011018E0,1.904449E1
8.110000E2,7.005568E0,1.728497E1
8.120000E2,7.000119E0,1.711125E1
8.130000E2,6.994669E0,1.946089E1
8.140000E2,6.989220E0,1.980526E1
8.150000E2,6.983770E0,1.886991E1
8.160000E2,6.978321E0,1.893576E1
8.170000E2,6.972871E0,1.904023E1
8.180000E2,6.967422E0,1.924977E1
8.190000E2,6.961972E0,2.010553E1
8.200000E2,6.956523E0,2.050932E1
8.210000E2,6.951073E0,1.869031E1
8.220000E2,6.945624E0,1.752781E1
8.230000E2,6.940174E0,1.753888E1
8.240000E2,6.934725E0,1.789295E1
8.250000E2,6.929275E0,1.664076E1
8.260000E2,6.923826E0,1.741191E1
8.270000E2,6.918376E0,1.672008E1
8.280000E2,6.912927E0,1.689594E1
8.290000E2,6.907477E0,1.684772E1
8.300000E2,6.902028E0,1.728188E1
8.310000E2,6.896578E0,1.948971E1
8.320000E2,6.891129E0,2.175975E1
8.330000E2,6.885679E0,2.427158E1
8.340000E2,6.880230E0,2.492385E1
8.350000E2,6.874780E0,2.424089E1
8.360000E2,6.869331E0,2.408176E1
8.370000E2,6.863881E0,2.380633E1
8.380000E2,6.858432E0,2.331410E1
8.390000E2,6.852983E0,2.063363E1
8.400000E2,6.847533E0,2.044942E1
8.410000E2,6.842084E0,2.060613E1
8.420000E2,6.836634E0,2.191207E1
8.430000E2,6.831185E0,2.313013E1
8.440000E2,6.825735E0,2.216124E1
8.450000E2,6.820286E0,2.171822E1
8.460000E2,6.814836E0,2.226946E1
8.470000E2,6.809387E0,2.158157E1
8.480000E2,6.803937E0,2.210929E1
8.490000E2,6.798488E0,2.269448E1
8.500000E2,6.793038E0,2.235854E1
8.510000E2,6.787589E0,2.122937E1
8.520000E2,6.782139E0,2.214052E1
8.530000E2,6.776690E0,2.307832E1
8.540000E2,6.771240E0,2.504364E1
8.550000E2,6.765791E0,2.545813E1
8.560000E2,6.760341E0,2.680017E1
8.570000E2,6.754892E0,2.421000E1
8.580000E2,6.749442E0,2.226198E1
8.590000E2,6.743993E0,2.192728E1
8.600000E2,6.738543E0,2.288386E1
8.610000E2,6.733094E0,2.239036E1
8.620000E2,6.727644E0,2.162572E1
8.630000E2,6.722195E0,2.113734E1
8.640000E2,6.716745E0,2.118742E1
8.650000E2,6.711296E0,2.146348E1
8.660000E2,6.705846E0,2.034915E1
8.670000E2,6.700397E0,2.082981E1
8.680000E2,6.694947E0,2.227538E1
8.690000E2,6.689498E0,2.219067E1
8.700000E2,6.684048E0,2.074659E1
8.710000E2,6.678599E0,1.956694E1
8.720000E2,6.673150E0,2.030964E1
8.730000E2,6.667700E0,2.266421E1
8.740000E2,6.662251E0,2.454394E1
8.750000E2,6.656801E0,2.185851E1
8.760000E2,6.651352E0,2.068931E1
8.770000E2,6.645902E0,2.227977E1
8.780000E2,6.640453E0,2.260751E1
8.790000E2,6.635003E0,2.221726E1
8.800000E2,6.629554E0,2.141137E1
8.810000E2,6.624104E0,2.177157E1
8.820000E2,6.618655E0,2.160492E1
8.830000E2,6.613205E0,2.248986E1
8.840000E2,6.607756E0,2.475484E1
8.850000E2,6.602306E0,2.324283E1
8.860000E2,6.596857E0,2.181089E1
8.870000E2,6.591407E0,2.172820E1
8.880000E2,6.585958E0,2.103882E1
8.890000E2,6.580508E0,2.241354E1
8.900000E2,6.575059E0,2.260174E1
8.910000E2,6.569609E0,2.217642E1
8.920000E2,6.564160E0,2.284568E1
8.930000E2,6.558710E0,2.193221E1
8.940000E2,6.553261E0,2.261500E1
8.950000E2,6.547811E0,2.291497E1
8.960000E2,6.542362E0,2.283964E1
8.970000E2,6.536912E0,2.300580E1
8.980000E2,6.531463E0,2.291981E1
8.990000E2,6.526013E0,2.409300E1
9.000000E2,6.520564E0,2.375146E1
9.010000E2,6.515114E0,2.341183E1
9.020000E2,6.509665E0,2.473628E1
9.030000E2,6.504215E0,2.349157E1
9.040000E2,6.498766E0,2.310328E1
9.050000E2,6.493317E0,2.264697E1
9.060000E2,6.487867E0,2.180093E1
9.070000E2,6.482418E0,2.214999E1
9.080000E2,6.476968E0,2.278619E1
9.090000E2,6.471519E0,2.193622E1
9.100000E2,6.466069E0,2.114947E1
9.110000E2,6.460620E0,2.027677E1
9.120000E2,6.455170E0,2.143237E1
9.130000E2,6.449721E0,2.194013E1
9.140000E2,6.444271E0,2.238112E1
9.150000E2,6.438822E0,2.104632E1
9.160000E2,6.433372E0,2.116119E1
9.170000E2,6.427923E0,2.217799E1
9.180000E2,6.422473E0,2.154938E1
9.190000E2,6.417024E0,2.161216E1
9.200000E2,6.411574E0,2.326665E1
9.210000E2,6.406125E0,2.361268E1
9.220000E2,6.400675E0,2.189281E1
9.230000E2,6.395226E0,2.138491E1
9.240000E2,6.389776E0,2.044149E1
9.250000E2,6.384327E0,1.899844E1
9.260000E2,6.378877E0,1.983205E1
9.270000E2,6.373428E0,2.069539E1
9.280000E2,6.367978E0,2.033511E1
9.290000E2,6.362529E0,1.995365E1
9.300000E2,6.357079E0,2.013495E1
9.310000E2,6.351630E0,2.033342E1
9.320000E2,6.346180E0,2.087905E1
9.330000E2,6.340731E0,2.093729E1
9.340000E2,6.335281E0,1.955352E1
9.350000E2,6.329832E0,1.803133E1
9.360000E2,6.324382E0,1.813562E1
9.370000E2,6.318933E0,1.975355E1
9.380000E2,6.313483E0,1.913970E1
9.390000E2,6.308034E0,1.835732E1
9.400000E2,6.302585E0,1.958817E1
9.410000E2,6.297135E0,2.072902E1
9.420000E2,6.291686E0,1.854452E1
9.430000E2,6.286236E0,1.704624E1
9.440000E2,6.280787E0,1.808216E1
9.450000E2,6.275337E0,1.933210E1
9.460000E2,6.269888E0,1.951224E1
9.470000E2,6.264438E0,1.968268E1
9.480000E2,6.258989E0,1.816172E1
9.490000E2,6.253539E0,1.787264E1
9.500000E2,6.248090E0,2.122552E1
9.510000E2,6.242640E0,2.371319E1
9.520000E2,6.237191E0,2.253514E1
9.530000E2,6.231741E0,2.017833E1
9.540000E2,6.226292E0,1.864558E1
9.550000E2,6.220842E0,1.754500E1
9.560000E2,6.215393E0,1.805340E1
9.570000E2,6.209943E0,1.984482E1
9.580000E2,6.204494E0,1.993846E1
9.590000E2,6.199044E0,2.045444E1
9.600000E2,6.193595E0,2.142893E1
9.610000E2,6.188145E0,2.191874E1
9.620000E2,6.182696E0,2.135377E1
9.630000E2,6.177246E0,2.019591E1
9.640000E2,6.171797E0,1.936341E1
9.650000E2,6.166347E0,1.997994E1
9.660000E2,6.160898E0,2.122001E1
9.670000E2,6.155448E0,2.030711E1
9.680000E2,6.149999E0,1.804519E1
9.690000E2,6.144549E0,1.788507E1
9.700000E2,6.139100E0,1.845465E1
9.710000E2,6.133650E0,1.708030E1
9.720000E2,6.128201E0,1.778602E1
9.730000E2,6.122752E0,1.967014E1
9.740000E2,6.117302E0,1.983631E1
9.750000E2,6.111853E0,1.993326E1
9.760000E2,6.106403E0,1.901238E1
9.770000E2,6.100954E0,1.885893E1
9.780000E2,6.095504E0,1.783392E1
9.790000E2,6.090055E0,1.881810E1
9.800000E2,6.084605E0,1.797582E1
9.810000E2,6.079156E0,1.712279E1
9.820000E2,6.073706E0,1.794130E1
9.830000E2,6.068257E0,1.762786E1
9.840000E2,6.062807E0,1.823836E1
9.850000E2,6.057358E0,1.871427E1
9.860000E2,6.051908E0,1.823830E1
9.870000E2,6.046459E0,1.678379E1
9.880000E2,6.041009E0,1.589719E1
9.890000E2,6.035560E0,1.651353E1
9.900000E2,6.030110E0,1.793733E1
9.910000E2,6.024661E0,1.797041E1
9.920000E2,6.019211E0,1.688945E1
9.930000E2,6.013762E0,1.976463E1
9.940000E2,6.008312E0,1.863957E1
9.950000E2,6.002863E0,1.721112E1
9.960000E2,5.997413E0,1.709316E1
9.970000E2,5.991964E0,1.738965E1
9.980000E2,5.986514E0,1.605332E1
9.990000E2,5.981065E0,1.809882E1
1.000000E3,5.975615E0,1.828230E1
1.001000E3,5.970166E0,1.990599E1
1.002000E3,5.964716E0,1.909678E1
1.003000E3,5.959267E0,1.951231E1
1.004000E3,5.953817E0,2.044445E1
1.005000E3,5.948368E0,2.031757E1
1.006000E3,5.942919E0,1.947314E1
1.007000E3,5.937469E0,1.851607E1
1.008000E3,5.932020E0,1.912451E1
1.009000E3,5.926570E0,2.006892E1
1.010000E3,5.921121E0,1.942609E1
1.011000E3,5.915671E0,1.912355E1
1.012000E3,5.910222E0,1.979064E1
1.013000E3,5.904772E0,2.064064E1
1.014000E3,5.899323E0,2.079540E1
1.015000E3,5.893873E0,2.158040E1
1.016000E3,5.888424E0,2.217232E1
1.017000E3,5.882974E0,2.307778E1
1.018000E3,5.877525E0,2.318334E1
1.019000E3,5.872075E0,2.415108E1
1.020000E3,5.866626E0,2.301024E1
1.021000E3,5.861176E0,2.239035E1
1.022000E3,5.855727E0,2.122571E1
1.023000E3,5.850277E0,2.164489E1
1.024000E3,5.844828E0,2.249012E1
1.025000E3,5.839378E0,2.215446E1
1.026000E3,5.833929E0,2.260424E1
1.027000E3,5.828479E0,2.239471E1
1.028000E3,5.823030E0,2.130252E1
1.029000E3,5.817580E0,2.137642E1
1.030000E3,5.812131E0,2.177688E1
1.031000E3,5.806681E0,2.302397E1
1.032000E3,5.801232E0,2.170723E1
1.033000E3,5.795782E0,2.097660E1
1.034000E3,5.790333E0,2.052120E1
1.035000E3,5.784883E0,2.023329E1
1.036000E3,5.779434E0,2.255827E1
1.037000E3,5.773984E0,2.400722E1
1.038000E3,5.768535E0,2.381505E1
1.039000E3,5.763085E0,2.213974E1
1.040000E3,5.757636E0,2.352311E1
1.041000E3,5.752187E0,2.513706E1
1.042000E3,5.746737E0,2.623985E1
1.043000E3,5.741288E0,2.852450E1
1.044000E3,5.735838E0,2.806714E1
1.045000E3,5.730389E0,2.608480E1
1.046000E3,5.724939E0,2.435146E1
1.047000E3,5.719490E0,2.452031E1
1.048000E3,5.714040E0,2.486829E1
1.049000E3,5.708591E0,2.377963E1
1.050000E3,5.703141E0,2.522897E1
1.051000E3,5.697692E0,2.597092E1
1.052000E3,5.692242E0,2.422938E1
1.053000E3,5.686793E0,2.569476E1
1.054000E3,5.681343E0,2.830750E1
1.055000E3,5.675894E0,2.780422E1
1.056000E3,5.670444E0,2.728306E1
1.057000E3,5.664995E0,2.664257E1
1.058000E3,5.659545E0,2.527801E1
1.059000E3,5.654096E0,2.413284E1
1.060000E3,5.648646E0,2.515635E1
1.061000E3,5.643197E0,2.798220E1
1.062000E3,5.637747E0,2.926824E1
1.063000E3,5.632298E0,2.965573E1
1.064000E3,5.626848E0,2.923543E1
1.065000E3,5.621399E0,2.848093E1
1.066000E3,5.615949E0,2.781528E1
1.067000E3,5.610500E0,2.756190E1
1.068000E3,5.605050E0,2.785117E1
1.069000E3,5.599601E0,2.982128E1
1.070000E3,5.594151E0,3.072352E1
1.071000E3,5.588702E0,2.936804E1
1.072000E3,5.583252E0,2.932016E1
1.073000E3,5.577803E0,3.015372E1
1.074000E3,5.572354E0,3.083996E1
1.075000E3,5.566904E0,3.081167E1
1.076000E3,5.561455E0,3.134969E1
1.077000E3,5.556005E0,3.136349E1
1.078000E3,5.550556E0,2.948859E1
1.079000E3,5.545106E0,2.982039E1
1.080000E3,5.539657E0,3.076698E1
1.081000E3,5.534207E0,3.047577E1
1.082000E3,5.528758E0,3.062295E1
1.083000E3,5.523308E0,3.097220E1
1.084000E3,5.517859E0,3.170153E1
1.085000E3,5.512409E0,2.997129E1
1.086000E3,5.506960E0,2.933709E1
1.087000E3,5.501510E0,2.864479E1
1.088000E3,5.496061E0,2.930961E1
1.089000E3,5.490611E0,2.810979E1
1.090000E3,5.485162E0,2.908427E1
1.091000E3,5.479712E0,3.215437E1
1.092000E3,5.474263E0,3.464270E1
1.093000E3,5.468813E0,3.396002E1
1.094000E3,5.463364E0,3.411489E1
1.095000E3,5.457914E0,3.392842E1
1.096000E3,5.452465E0,3.139369E1
1.097000E3,5.447015E0,3.105375E1
1.098000E3,5.441566E0,3.140320E1
1.099000E3,5.436116E0,3.300752E1
1.100000E3,5.430667E0,3.500259E1
1.101000E3,5.425217E0,3.456030E1
1.102000E3,5.419768E0,3.289109E1
1.103000E3,5.414318E0,3.235316E1
1.104000E3,5.408869E0,3.167035E1
1.105000E3,5.403419E0,3.383933E1
1.106000E3,5.397970E0,3.502257E1
1.107000E3,5.392521E0,3.755874E1
1.108000E3,5.387071E0,3.762528E1
1.109000E3,5.381622E0,3.725587E1
1.110000E3,5.376172E0,3.659859E1
1.111000E3,5.370723E0,3.495900E1
1.112000E3,5.365273E0,3.416384E1
1.113000E3,5.359824E0,3.019807E1
1.114000E3,5.354374E0,3.157121E1
1.115000E3,5.348925E0,3.257586E1
1.116000E3,5.343475E0,3.119764E1
1.117000E3,5.338026E0,3.264204E1
1.118000E3,5.332576E0,3.449262E1
1.119000E3,5.327127E0,3.337244E1
1.120000E3,5.321677E0,3.223237E1
1.121000E3,5.316228E0,3.210488E1
1.122000E3,5.310778E0,3.021783E1
1.123000E3,5.305329E0,3.076394E1
1.124000E3,5.299879E0,3.232998E1
1.125000E3,5.294430E0,3.224845E1
1.126000E3,5.288980E0,3.193519E1
1.127000E3,5.283531E0,3.072418E1
1.128000E3,5.278081E0,3.020562E1
1.129000E3,5.272632E0,3.150677E1
1.130000E3,5.267182E0,3.221007E1
1.131000E3,5.261733E0,2.937105E1
1.132000E3,5.256283E0,2.936156E1
1.133000E3,5.250834E0,2.973271E1
1.134000E3,5.245384E0,3.056898E1
1.135000E3,5.239935E0,3.264493E1
1.136000E3,5.234485E0,3.325158E1
1.137000E3,5.229036E0,3.270871E1
1.138000E3,5.223586E0,3.218186E1
1.139000E3,5.218137E0,3.271327E1
1.140000E3,5.212687E0,3.221433E1
1.141000E3,5.207238E0,3.204715E1
1.142000E3,5.201789E0,3.344982E1
1.143000E3,5.196339E0,3.375840E1
1.144000E3,5.190890E0,3.322094E1
1.145000E3,5.185440E0,3.212430E1
1.146000E3,5.179991E0,3.294474E1
1.147000E3,5.174541E0,3.049933E1
1.148000E3,5.169092E0,2.970526E1
1.149000E3,5.163642E0,2.877028E1
1.150000E3,5.158193E0,2.761570E1
1.151000E3,5.152743E0,2.919564E1
1.152000E3,5.147294E0,2.949914E1
1.153000E3,5.141844E0,2.959794E1
1.154000E3,5.136395E0,3.033211E1
1.155000E3,5.130945E0,3.137567E1
1.156000E3,5.125496E0,3.191560E1
1.157000E3,5.120046E0,2.771133E1
1.158000E3,5.114597E0,2.703981E1
1.159000E3,5.109147E0,2.627820E1
1.160000E3,5.103698E0,2.541333E1
1.161000E3,5.098248E0,2.624199E1
1.162000E3,5.092799E0,2.617697E1
1.163000E3,5.087349E0,2.457635E1
1.164000E3,5.081900E0,2.328405E1
1.165000E3,5.076450E0,2.347976E1
1.166000E3,5.071001E0,2.400974E1
1.167000E3,5.065551E0,2.298709E1
1.168000E3,5.060102E0,2.343627E1
1.169000E3,5.054652E0,2.453290E1
1.170000E3,5.049203E0,2.553038E1
1.171000E3,5.043753E0,2.320011E1
1.172000E3,5.038304E0,2.586460E1
1.173000E3,5.032854E0,2.537931E1
1.174000E3,5.027405E0,2.326700E1
1.175000E3,5.021956E0,2.289287E1
1.176000E3,5.016506E0,2.308232E1
1.177000E3,5.011057E0,2.576221E1
1.178000E3,5.005607E0,2.722291E1
1.179000E3,5.000158E0,2.630132E1
1.180000E3,4.994708E0,2.581268E1
1.181000E3,4.989259E0,2.412274E1
1.182000E3,4.983809E0,2.245659E1
1.183000E3,4.978360E0,2.306881E1
1.184000E3,4.972910E0,2.262623E1
1.185000E3,4.967461E0,2.268313E1
1.186000E3,4.962011E0,2.518583E1
1.187000E3,4.956562E0,2.524836E1
1.188000E3,4.951112E0,2.468613E1
1.189000E3,4.945663E0,2.492747E1
1.190000E3,4.940213E0,2.638619E1
1.191000E3,4.934764E0,2.692084E1
1.192000E3,4.929314E0,2.605821E1
1.193000E3,4.923865E0,2.692627E1
1.194000E3,4.918415E0,2.543251E1
1.195000E3,4.912966E0,2.556633E1
1.196000E3,4.907516E0,2.737762E1
1.197000E3,4.902067E0,2.572642E1
1.198000E3,4.896617E0,2.537979E1
1.199000E3,4.891168E0,2.561865E1
1.200000E3,4.885718E0,2.663429E1
1.201000E3,4.880269E0,2.602656E1
1.202000E3,4.874819E0,2.510091E1
1.203000E3,4.869370E0,2.594250E1
1.204000E3,4.863920E0,2.588163E1
1.205000E3,4.858471E0,2.598262E1
1.206000E3,4.853021E0,2.660939E1
1.207000E3,4.847572E0,2.412077E1
1.208000E3,4.842123E0,2.327561E1
1.209000E3,4.836673E0,2.382786E1
1.210000E3,4.831224E0,2.417638E1
1.211000E3,4.825774E0,2.484005E1
1.212000E3,4.820325E0,2.441207E1
1.213000E3,4.814875E0,2.489693E1
1.214000E3,4.809426E0,2.420554E1
1.215000E3,4.803976E0,2.205218E1
1.216000E3,4.798527E0,2.354819E1
1.217000E3,4.793077E0,2.537394E1
1.218000E3,4.787628E0,2.645268E1
1.219000E3,4.782178E0,2.597504E1
1.220000E3,4.776729E0,2.662998E1
1.221000E3,4.771279E0,2.554310E1
1.222000E3,4.765830E0,2.561020E1
1.223000E3,4.760380E0,2.441658E1
1.224000E3,4.754931E0,2.439626E1
1.225000E3,4.749481E0,2.528592E1
1.226000E3,4.744032E0,2.447975E1
1.227000E3,4.738582E0,2.539442E1
1.228000E3,4.733133E0,2.512923E1
1.229000E3,4.727683E0,2.497668E1
1.230000E3,4.722234E0,2.509727E1
1.231000E3,4.716784E0,2.602530E1
1.232000E3,4.711335E0,2.573096E1
1.233000E3,4.705885E0,2.496650E1
1.234000E3,4.700436E0,2.405078E1
1.235000E3,4.694986E0,2.473893E1
1.236000E3,4.689537E0,2.631080E1
1.237000E3,4.684087E0,2.918574E1
1.238000E3,4.678638E0,3.027795E1
1.239000E3,4.673188E0,3.101938E1
1.240000E3,4.667739E0,3.126187E1
1.241000E3,4.662289E0,3.119181E1
1.242000E3,4.656840E0,3.073468E1
1.243000E3,4.651391E0,2.833956E1
1.244000E3,4.645941E0,2.864837E1
1.245000E3,4.640492E0,2.972036E1
1.246000E3,4.635042E0,2.976732E1
1.247000E3,4.629593E0,3.125880E1
1.248000E3,4.624143E0,3.119477E1
1.249000E3,4.618694E0,3.135686E1
1.250000E3,4.613244E0,3.026402E1
1.251000E3,4.607795E0,2.961979E1
1.252000E3,4.602345E0,2.948302E1
1.253000E3,4.596896E0,3.314056E1
1.254000E3,4.591446E0,3.482281E1
1.255000E3,4.585997E0,3.494794E1
1.256000E3,4.580547E0,3.466574E1
1.257000E3,4.575098E0,3.403996E1
1.258000E3,4.569648E0,3.315596E1
1.259000E3,4.564199E0,3.451214E1
1.260000E3,4.558749E0,3.663715E1
1.261000E3,4.553300E0,3.474308E1
1.262000E3,4.547850E0,3.412314E1
1.263000E3,4.542401E0,3.485385E1
1.264000E3,4.536951E0,3.782543E1
1.265000E3,4.531502E0,3.911451E1
1.266000E3,4.526052E0,3.980626E1
1.267000E3,4.520603E0,4.005924E1
1.268000E3,4.515153E0,3.693118E1
1.269000E3,4.509704E0,3.477312E1
1.270000E3,4.504254E0,3.664181E1
1.271000E3,4.498805E0,3.573710E1
1.272000E3,4.493355E0,3.539898E1
1.273000E3,4.487906E0,3.625615E1
1.274000E3,4.482456E0,3.708347E1
1.275000E3,4.477007E0,3.765149E1
1.276000E3,4.471558E0,4.053328E1
1.277000E3,4.466108E0,4.530243E1
1.278000E3,4.460659E0,4.406432E1
1.279000E3,4.455209E0,4.072731E1
1.280000E3,4.449760E0,4.508471E1
1.281000E3,4.444310E0,4.294776E1
1.282000E3,4.438861E0,3.894813E1
1.283000E3,4.433411E0,3.853600E1
1.284000E3,4.427962E0,3.833242E1
1.285000E3,4.422512E0,4.048923E1
1.286000E3,4.417063E0,3.956824E1
1.287000E3,4.411613E0,4.008217E1
1.288000E3,4.406164E0,3.933302E1
1.289000E3,4.400714E0,4.214359E1
1.290000E3,4.395265E0,4.420873E1
1.291000E3,4.389815E0,4.159550E1
1.292000E3,4.384366E0,3.940533E1
1.293000E3,4.378916E0,4.075617E1
1.294000E3,4.373467E0,4.328390E1
1.295000E3,4.368017E0,4.388019E1
1.296000E3,4.362568E0,4.371275E1
1.297000E3,4.357118E0,4.410637E1
1.298000E3,4.351669E0,4.442653E1
1.299000E3,4.346219E0,4.192146E1
1.300000E3,4.340770E0,4.393854E1
1.301000E3,4.335320E0,4.370809E1
1.302000E3,4.329871E0,4.438955E1
1.303000E3,4.324421E0,4.861375E1
1.304000E3,4.318972E0,5.171042E1
1.305000E3,4.313522E0,4.859063E1
1.306000E3,4.308073E0,4.858650E1
1.307000E3,4.302623E0,5.069918E1
1.308000E3,4.297174E0,5.186354E1
1.309000E3,4.291725E0,5.097722E1
1.310000E3,4.286275E0,4.857278E1
1.311000E3,4.280826E0,4.950341E1
1.312000E3,4.275376E0,5.042019E1
1.313000E3,4.269927E0,5.045993E1
1.314000E3,4.264477E0,4.981396E1
1.315000E3,4.259028E0,5.202535E1
1.316000E3,4.253578E0,5.143600E1
1.317000E3,4.248129E0,4.840167E1
1.318000E3,4.242679E0,4.773363E1
1.319000E3,4.237230E0,4.892854E1
1.320000E3,4.231780E0,4.797494E1
1.321000E3,4.226331E0,4.659397E1
1.322000E3,4.220881E0,4.591216E1
1.323000E3,4.215432E0,4.556956E1
1.324000E3,4.209982E0,4.514740E1
1.325000E3,4.204533E0,4.492806E1
1.326000E3,4.199083E0,4.618622E1
1.327000E3,4.193634E0,4.620353E1
1.328000E3,4.188184E0,4.388119E1
1.329000E3,4.182735E0,4.239759E1
1.330000E3,4.177285E0,4.462188E1
